code_postal,ville,adresse,lat,long,lots_habitation,score_immeuble
38000,GRENOBLE,4-10 pl du saint-eynard 38000 GRENOBLE,45.200172,5.739961,146,0.64
31300,TOULOUSE,7 PLACE DU FER A CHEVAL 31300 TOULOUSE,43.59308,1.433568,146,0.82
76000,ROUEN,6 Rue Amédée Dormoy 76000 Rouen,49.445979,1.06644,146,0.7
26000,Valence,3 r louis aragon 26000 Valence,44.920484,4.912002,146,0.88
93200,ST DENIS,"56, 58, 60, 62 av George Sand 93200 SAINT DENIS",48.914137,2.360609,146,0.71
73530,ST JEAN D ARVES,LES ECOURTS 73530 SAINT JEAN D'ARVES,45.204591,6.269154,146,0.58
75004,Paris,14 qu des celestins 75004 Paris,48.852193,2.361203,146,0.83
75015,Paris,6 Rue du Docteur Finlay 75015 Paris,48.852503,2.287369,145,0.54
83230,BORMES-LES-MIMOSAS,2 av des mimosas 83230 BORMES-LES-MIMOSAS,43.127118,6.358605,145,0.52
64000,Pau,21 bd recteur jean sarrailh 64000 Pau,43.309084,-0.371213,145,0.56
34300,Agde,10 av des isles d'amerique 34300 Agde,43.281357,3.495546,145,0.82
43000,Le Puy-en-Velay,63 av marechal foch 43000 Le Puy-en-Velay,45.036273,3.88787,145,0.79
93450,L'ILE SAINT DENIS,10 qu de la marine 93450 L'ILE SAINT DENIS,48.937318,2.340282,145,0.72
91620,NOZAY,26 Allée des Epines Vinettes 91620 NOZAY,48.662271,2.23413,145,0.79
31500,Toulouse,135 r de periole 31500 Toulouse,43.619185,1.465635,145,0.77
14000,CAEN,28 bd georges pompidou 14000 CAEN,49.181508,-0.399424,145,0.54
97410,Saint-Pierre,3 r des roches 97410 Saint-Pierre,-21.342288,55.494119,145,0.66
34200,Sète,40 qu de bosc 34200 Sète,43.40775,3.695504,145,0.89
37400,Amboise,21 r saint-denis 37400 Amboise,47.40943,0.978699,145,0.56
69007,Lyon,35 Rue Simone de Beauvoir 69007 Lyon,45.737646,4.834528,145,0.55
31300,TOULOUSE,1 imp hugues panassie 31300 TOULOUSE,43.613221,1.396851,145,0.52
78380,Bougival,16 r francois debergue 78380 Bougival,48.856652,2.135758,145,0.59
92500,Rueil-Malmaison,76 Rue des Bons Raisins 92500 Rueil-Malmaison,48.871879,2.199419,145,0.62
63000,CLERMONT FERRAND,"14 pl de regensburg, 63000 Clermont-Ferrand",45.770814,3.077666,145,0.54
75008,PARIS,60-62 r de ponthieu 75008 PARIS,48.87209,2.305365,145,0.68
83980,LE LAVANDOU,AVENUE DES COMMANDOS D'AFRIQUE 83980 LE LAVANDOU,43.137173,6.365571,145,0.57
5000,GAP,"av commandant dumont, 05000 Gap",44.594871,6.1134,145,0.57
83600,FREJUS,59 Rue du PROGRES 83600 Fréjus,43.427576,6.759993,145,0.77
78570,Andrésy,149 Rue du Général Leclerc 78570 Andrésy,48.965407,2.044974,145,0.85
33400,Talence,34 r peydavant 33400 Talence,44.809293,-0.584977,144,0.77
85100,LES SABLES D OLONNE,"cor du nouch, 85100 Les Sables-d'Olonne",46.490015,-1.797813,144,0.75
54000,Nancy,44 bd albert 1er 54000 Nancy,48.697061,6.167215,144,0.81
94240,L'Haÿ-les-Roses,137 Rue Paul Hochart 94240 L'Haÿ-les-Roses,48.778825,2.365291,144,0.62
75016,Paris,64 r du ranelagh 75016 Paris,48.854987,2.27273,144,0.56
94220,Charenton-le-Pont,32 r des bordeaux 94220 Charenton-le-Pont,48.821305,2.40925,144,0.65
13100,AIX EN PROVENCE,"av de craponne, 13100 Aix-en-Provence",43.522027,5.455172,144,0.57
57050,Metz,11 rte de woippy 57050 Metz,49.131315,6.167002,144,0.74
37000,Tours,5 r delahaye 37000 Tours,47.375662,0.6768,144,0.59
85270,ST HILAIRE DE RIEZ,"r des galees, 85270 Saint-Hilaire-de-Riez",46.748704,-2.018005,144,0.72
38240,Meylan,38 che de la taillat 38240 Meylan,45.208269,5.78013,144,0.72
65120,Luz-Saint-Sauveur,11 r d'ets marcats 65120 Luz-Saint-Sauveur,42.868984,-0.002457,144,0.81
69007,LYON,20 Route de Vienne 69007 Lyon,45.744107,4.849986,144,0.75
68100,Mulhouse,10 r daguerre 68100 Mulhouse,47.74397,7.322949,144,0.69
83000,TOULON,BD CHARLES BARNIER 83000 TOULON,43.132013,5.928173,144,0.6
65000,Tarbes,62 av de la liberation aout 1944 65000 Tarbes,43.248443,0.065862,144,0.88
20600,BASTIA,"route royale, 20600 bastia",42.680264,9.429259,144,0.63
93300,Aubervilliers,47 Rue de la Haie Coq 93300 Aubervilliers,48.906916,2.374693,144,0.8
77000,Melun,23 rte de montereau 77000 Melun,48.540272,2.677774,144,0.83
34280,LA GRANDE MOTTE,31 all des pheniciens 34280 LA GRANDE MOTTE,43.561092,4.064539,144,0.71
22100,DINAN,"r du bas bourgneuf, 22100 Dinan",48.443371,-2.042544,144,0.54
72000,Le Mans,4 bd mutuel 72000 Le Mans,48.008464,0.217278,144,0.53
92420,Vaucresson,1 av le notre 92420 Vaucresson,48.84204,2.164749,144,0.53
97139,LES ABYMES,"baimbridge, 97139 Les Abymes",16.249768,-61.52415,144,0.76
34300,Agde,2 r des grenadiers 34300 Agde,43.284955,3.517205,143,0.86
30900,Nîmes,30 r dhuoda 30900 Nîmes,43.827085,4.356198,143,0.68
21300,Chenôve,2 r louis curel 21300 Chenôve,47.298391,5.014184,143,0.7
73440,LES BELLEVILLE,73440 LES MENUIRES,45.317668,6.546254,143,0.57
33130,Bègles,42 r andre mureine 33130 Bègles,44.814925,-0.545233,143,0.83
83120,STE MAXIME,1 à 5 av Georges Pompidou 83120 Sainte-Maxime,43.308466,6.631638,143,0.9
78400,Chatou,27 av de brimont 78400 Chatou,48.888795,2.150292,143,0.62
75016,PARIS,56 r de boulainvilliers 75016 PARIS,48.857456,2.2749,143,0.57
92120,Montrouge,28 pl jules ferry 92120 Montrouge,48.81296,2.324347,143,0.74
59290,WASQUEHAL,26 r jean mace 59290 Wasquehal,50.670851,3.128066,143,0.88
35200,Rennes,1 av henri freville 35200 Rennes,48.093035,-1.673586,143,0.58
14610,EPRON,13 Rue de la Grâce de Dieu 14610 Épron,49.219325,-0.367924,143,0.85
93290,TREMBLAY EN FRANCE,1 rue jacques callot 93290,48.948164,2.573173,143,0.74
34300,Agde,3 av de la jetee 34300 Agde,43.27627,3.511916,142,0.71
13009,MARSEILLE,10-18 che du val des bois 13009 MARSEILLE,43.265934,5.424215,142,0.88
84000,AVIGNON,RESIDENCE LA BALANCE ILOT M 84000 AVIGNON,43.951059,4.805372,142,0.7
89100,non connu,88  RUE VICTOR GUICHARD 89100 SENS,48.2077846689896,3.28575418562632,142,0.88
38130,Échirolles,1 all maurice ravel 38130 Échirolles,45.15431,5.702396,142,0.76
61140,Bagnoles de l'Orne Normandie,Place de l’Eglise 61140 Bagnoles de l'Orne Normandie,48.549483,-0.425199,142,0.79
13008,Marseille,34 bd edouard herriot 13008 Marseille,43.272364,5.388661,142,0.56
34280,Mauguio,223 qu auguste meynier 34280 Mauguio,43.544636,3.975634,142,0.57
59800,LILLE,20 Rue Jules Lefebvre 59800 Lille,50.628545,3.048514,142,0.56
77300,Fontainebleau,15 r casimir perier 77300 Fontainebleau,48.407743,2.691285,142,0.57
31200,TOULOUSE,93 Avenue des Minimes 31200 Toulouse,43.622307,1.4347,142,0.62
83980,Le Lavandou,13 Av des Martyrs de la Resistance 83980 Le Lavandou,43.137565,6.365933,142,0.51
94550,Chevilly-Larue,27 av de la republique 94550 Chevilly-Larue,48.762214,2.36649,142,0.63
95170,DEUIL LA BARRE,21-23 r napoleon fauveau 95170 DEUIL LA BARRE,48.973311,2.324766,142,0.65
5560,VARS,"crs guy seradour, 05560 Vars",44.566497,6.683849,141,0.81
54000,Nancy,159 Avenue de Strasbourg 54000 Nancy,48.67814,6.198395,141,0.5
13300,SALON DE PROVENCE,372 bd des bressons 13300 SALON DE PROVENCE,43.648612,5.088238,141,0.61
59000,LILLE,17 Rue Kuhlmann (Lille) 59000 Lille,50.620753,3.053238,141,0.89
14000,CAEN,26 Rue d'Hérouville 14000 Caen,49.191835,-0.354862,141,0.67
34090,Montpellier,11 r des hospices 34090 Montpellier,43.624594,3.864703,141,0.58
33000,Bordeaux,16 r d arlac 33000 Bordeaux,44.824991,-0.614668,141,0.77
89100,SENS,2 Boulevard Aristide Briand 89100 Sens,48.205363,3.278387,141,0.51
78670,VILLENNES SUR SEINE,1 Allée des Sables 78670 Villennes-sur-Seine,48.941202,1.988925,141,0.78
44300,Nantes,10 r henri picherit 44300 Nantes,47.253475,-1.552743,141,0.83
31400,Toulouse,6 av des herbettes 31400 Toulouse,43.5778,1.471481,141,0.62
31200,Toulouse,4B r des bouquetins 31200 Toulouse,43.640006,1.445425,141,0.78
38120,Saint-Égrève,10 r de la gare 38120 Saint-Égrève,45.235171,5.675243,141,0.62
64122,URRUGNE,71 Rue de Socoa 64122 Urrugne,43.385104,-1.692868,141,0.82
75013,Paris,68 bd arago 75013 Paris,48.835061,2.343002,141,0.89
59400,Cambrai,29 r lallier 59400 Cambrai,50.17446,3.253579,141,0.67
97430,LE TAMPON,"r hubert delisle, 97430 Le Tampon",-21.264648,55.508913,141,0.77
75011,PARIS,1 all du philosophe 75011 PARIS,48.855623,2.383858,141,0.59
17000,LA ROCHELLE,37 Avenue du Lazaret 17000 LA ROCHELLE,46.140775,-1.168054,140,0.76
4260,ALLOS,ROUTE DES ESCASSIS 04260 ALLOS,44.2400316053645,6.6168988247819,140,0.69
59650,Villeneuve-d'Ascq,2 all de la charte 59650 Villeneuve-d'Ascq,50.630663,3.131118,140,0.9
95240,Cormeilles-en-Parisis,Rue de la Frette 95240 Cormeilles-en-Parisis,48.972924,2.186662,140,0.7
34070,Montpellier,63 rte de laverune 34070 Montpellier,43.601715,3.852817,140,0.79
30240,Le Grau-du-Roi,31 imp des alizes 30240 Le Grau-du-Roi,43.547322,4.126818,140,0.73
59760,Grande-Synthe,6 r denis papin 59760 Grande-Synthe,51.017534,2.300535,140,0.52
34090,MONTPELLIER,525B av du professeur jean louis viala 34090 MONTPELLIER,43.635712,3.823409,140,0.51
13008,Marseille,385 r paradis 13008 Marseille,43.276316,5.384151,140,0.56
75019,Paris,99 r de meaux 75019 Paris,48.883815,2.377334,140,0.66
73160,Cognin,"31 allée des tritons, 73160 Cognin",45.555735482,5.898279291,140,0.74
25000,Besançon,2 pl rene payot 25000 Besançon,47.24162,6.03301,140,0.84
68100,Mulhouse,1 r des marechaux 68100 Mulhouse,47.747963,7.336676,140,0.84
64140,Billère,5 r du lys 64140 Billère,43.302697,-0.385399,140,0.64
57050,Metz,2 r de la ronde 57050 Metz,49.126813,6.158939,140,0.52
74600,Seynod,3 av de barral 74600 Seynod,45.894273,6.112477,140,0.73
28500,Vernouillet,61 rte de crecy 28500 Vernouillet,48.726828,1.332185,140,0.6
67000,STRASBOURG,4 r livio 67000 STRASBOURG,48.551541,7.742046,140,0.67
66420,Le Barcarès,4 av de la coudalere 66420 Le Barcarès,42.816979,3.028949,140,0.76
30200,Bagnols-sur-Cèze,80 r des sorbiers 30200 Bagnols-sur-Cèze,44.157206,4.614824,140,0.51
94240,L'Haÿ-les-Roses,101-111 r de chevilly 94240 L'Haÿ-les-Roses,48.77444,2.35045,140,0.85
57970,Yutz,2-12 r du docteur schweitzer 57970 Yutz,49.361502,6.199384,140,0.53
34250,PALAVAS LES FLOTS,"av marechal joffre, 34250 Palavas-les-Flots",43.52867,3.932984,140,0.54
34080,MONTPELLIER,"207 RUE PIERRE CARDENAL, 34080 MONTPELLIER",43.63849,3.81841,140,0.83
64000,Pau,6 bd des pyrenees 64000 Pau,43.293897,-0.364928,140,0.83
56340,CARNAC,"all oceania, 56340 Carnac",47.571026,-3.083413,140,0.7
31300,TOULOUSE,60 r de cugnaux 31300 TOULOUSE,43.593072,1.424126,140,0.81
77330,Ozoir-la-Ferrière,2 Rue Henri François 77330 Ozoir-la-Ferrière,48.770422,2.683721,140,0.79
31100,Toulouse,1 av de la depeche 31100 Toulouse,43.582009,1.388895,140,0.73
75020,PARIS,157 r de menilmontant 75020 PARIS,48.870617,2.398196,139,0.56
64000,Pau,140 av jean mermoz 64000 Pau,43.315222,-0.377863,139,0.63
31000,TOULOUSE,12 Rue de Tivoli 31000 Toulouse,43.595837,1.454913,139,0.81
94300,Vincennes,28 r de la paix 94300 Vincennes,48.849997,2.431993,139,0.59
65100,Aspin-en-Lavedan,Rue Brenjot 65100 Aspin-en-Lavedan,43.076081,-0.047135,139,0.83
92700,Colombes,206 r des renouillers 92700 Colombes,48.922447,2.233208,139,0.69
6420,ISOLA,ROUTE DE LA LOMBARDE  06420 ISOLA,44.188022,7.158244,139,0.65
4260,ALLOS,LE SEIGNUS 04260 ALLOS,44.242173,6.610493,139,0.71
75015,PARIS,29 bd victor 75015 Paris,48.834376,2.28461,139,0.52
68200,MULHOUSE,2-12 r de morschwiller le bas 68200 MULHOUSE,47.738163,7.29701,139,0.7
56000,VANNES,114-116 bd de la paix 56000 VANNES,47.659089,-2.749696,139,0.74
31400,TOULOUSE,160 gr saint-michel 31400 TOULOUSE,43.591603,1.44491,139,0.81
34070,Montpellier,267 av du pont-trinquat 34070 Montpellier,43.600058,3.88773,139,0.68
17000,La Rochelle,164 bd joffre 17000 La Rochelle,46.15308,-1.146687,139,0.54
74940,Annecy-le-Vieux,10 r des mouettes 74940 Annecy-le-Vieux,45.908976,6.146432,138,0.52
95610,ERAGNY,4-38 LA CHALLE POURPRE 95610 ERAGNY,49.018827,2.099202,138,0.7
57000,Metz,12 r du lavoir 57000 Metz,49.096902,6.17519,138,0.52
14000,CAEN,16 Rue Nicolas Oresme 14000 CAEN,49.184251,-0.39947,138,0.7
31400,Toulouse,2 r achille viadieu 31400 Toulouse,43.584363,1.44433,138,0.55
38100,Grenoble,3 r paul claudel 38100 Grenoble,45.172319,5.737267,138,0.82
58000,Nevers,64 bd de la republique 58000 Nevers,46.994302,3.170391,138,0.52
34000,Montpellier,9 r colin 34000 Montpellier,43.601364,3.878456,138,0.68
77100,Meaux,5 av jean bouvin 77100 Meaux,48.95174,2.91157,138,0.7
12000,Rodez,46 av de toulouse 12000 Rodez,44.344149,2.56748,138,0.72
75015,PARIS,55 Rue Lacordaire 75015 Paris,48.841079,2.28162,138,0.5
77176,SAVIGNY LE TEMPLE,"33 rue de savigny, 77176 Savigny-le-Temple",48.601041,2.570311,138,0.77
69007,Lyon,137 Rue de Gerland 69007 Lyon,45.732808,4.83929,138,0.57
86180,Buxerolles,1 r des mimosas 86180 Buxerolles,46.593337,0.347868,138,0.5
20110,Propriano,7 Rue Charles Tomasini 20110 Propriano,41.674889,8.906571,138,0.85
94350,Villiers-sur-Marne,1 r du 11 novembre 1918 94350 Villiers-sur-Marne,48.828273,2.54277,138,0.5
75017,PARIS,47 Rue Guersant 75017 Paris,48.882599,2.287898,138,0.79
69100,Villeurbanne,86 av galline 69100 Villeurbanne,45.776053,4.87064,138,0.5
63000,Clermont-Ferrand,69 bd cote blatin 63000 Clermont-Ferrand,45.768054,3.088299,138,0.62
83230,Bormes-les-Mimosas,1128 che du train des pignes 83230 Bormes-les-Mimosas,43.144322,6.343639,138,0.82
77130,Montereau-Fault-Yonne,7 r victor hugo 77130 Montereau-Fault-Yonne,48.384479,2.954155,138,0.69
42000,SAINT ETIENNE,13 Place Massenet 42000 Saint-Étienne,45.466362,4.378177,138,0.72
14470,Courseulles-sur-Mer,50 r du 8 mai 14470 Courseulles-sur-Mer,49.333128,-0.447508,138,0.62
75016,PARIS,11 bd suchet 75016 PARIS,48.860006,2.266606,138,0.77
94270,Le Kremlin-Bicêtre,9 r de la convention 94270 Le Kremlin-Bicêtre,48.812557,2.36016,138,0.61
31600,Muret,52 av jacques douzans 31600 Muret,43.468658,1.328881,137,0.51
6210,MANDELIEU LA NAPOULE,ALLEE GABRON RUE BOERI 06210 MANDELIEU,43.556046,6.938615,137,0.85
92220,Bagneux,Rue Romain Rolland 92220 Bagneux,48.802334,2.322609,137,0.6
95500,GONESSE,75 r de paris 95500 GONESSE,48.986542,2.450127,137,0.87
31300,Toulouse,16 av du chateau d'eau 31300 Toulouse,43.601816,1.426292,137,0.65
13700,MARIGNANE,13700 Marignane,43.408598,5.199283,137,0.64
67000,Strasbourg,1 pl du cygne 67000 Strasbourg,48.578511,7.739801,137,0.75
85000,LA ROCHE SUR YON,"RUE MARECHAL NEY et BOULEVARD D'ANGLETERRE, 85000 LA ROCHE SUR YON",46.675181,-1.428482,137,0.66
87000,Limoges,27 r pierre brossolette 87000 Limoges,45.823004,1.254958,137,0.52
35000,RENNES,27 mail francois mitterrand 35000 RENNES,48.109465,-1.6887,137,0.55
69002,LYON,2 r casimir perier 69002 LYON,45.744206,4.816807,137,0.88
13014,MARSEILLE 14,"imp des agaces, 13014 Marseille",43.357023,5.40754,137,0.61
69008,Lyon,91 r audibert et lavirotte 69008 Lyon,45.734514,4.854588,137,0.9
57160,STE RUFFINE,28 RUE DES MEUNIERS 57160 MOULINS-LES-METZ,49.108429,6.100069,137,0.64
56000,Vannes,Rue du 11 Novembre 1918 56000 Vannes,47.662402,-2.759298,137,0.8
94120,Fontenay-sous-Bois,116 r dalayrac 94120 Fontenay-sous-Bois,48.849585,2.456814,137,0.81
73270,Villard-sur-Doron,2140 rte du mont bisanne 73270 Villard-sur-Doron,45.7465,6.530786,137,0.78
13013,MARSEILLE 14,IMP. AGACES/ 63 RUE LISSANDRE 13013 MARSEILLE,43.356644,5.41036,137,0.61
25000,BESANCON,6 rue robert demangel 25000 Besançon,47.244171,6.01004,137,0.77
13009,MARSEILLE 09,54 RUE HENRI TOMASI 13009 MARSEILLE,43.243329,5.409743,136,0.74
38100,GRENOBLE,38 46 RUE GENERAL FERRIE 38100 GRENOBLE,45.177594,5.724235,136,0.79
49100,Angers,1 r de buffon 49100 Angers,47.47637,-0.549442,136,0.65
64000,PAU,28 rue Ronsard 64000 Pau,43.318568,-0.356511,136,0.52
14360,Trouville-sur-Mer,20 rte de honfleur 14360 Trouville-sur-Mer,49.377048,0.094262,136,0.86
13400,AUBAGNE,"av marcel paul, 13400 Aubagne",43.301207,5.574603,136,0.65
74100,Annemasse,8 r fernand david 74100 Annemasse,46.192355,6.234391,136,0.64
75016,Paris,33 r parent de rosan 75016 Paris,48.840604,2.258894,136,0.76
35000,Rennes,8 bd de chezy 35000 Rennes,48.11353,-1.687098,136,0.75
74000,ANNECY,15 TER RUE DE L'ISERON 74000 ANNECY,45.896419,6.116575,136,0.63
13005,MARSEILLE,270 Boulevard baille 13005 Marseille,43.289969,5.399401,136,0.64
30240,LE GRAU DU ROI,76 av du palais de la mer 30240 Le Grau-du-Roi,43.528029,4.147452,136,0.71
19100,Brive-la-Gaillarde,61 av turgot 19100 Brive-la-Gaillarde,45.166093,1.525201,136,0.5
92200,NEUILLY SUR SEINE,27-31 r edouard nortier 92200 NEUILLY SUR SEINE,48.889277,2.269426,136,0.68
73200,ALBERTVILLE,"r felix chautemps, 73200 Albertville",45.672794,6.390649,136,0.65
14400,Bayeux,4 che saint-julien 14400 Bayeux,49.279235,-0.719911,136,0.82
74940,Annecy,1 Place du 18 juin 1940 74940 Annecy,45.914862,6.145034,136,0.65
11560,FLEURY,"r des colombes, 11560 Fleury",43.18068,3.184942,136,0.82
93500,PANTIN,23 r de l ancien canal 93500 PANTIN,48.895307,2.421312,136,0.88
25000,Besançon,22 r du professeur paul milleret 25000 Besançon,47.224049,5.955926,136,0.82
33200,BORDEAUX,23 Rue Jules Michelet 33200 Bordeaux,44.85276,-0.610383,136,0.5
31000,Toulouse,11 r dalayrac 31000 Toulouse,43.60698,1.448593,136,0.82
75018,Paris,17 Rue Francoeur 75018 Paris,48.890391,2.341174,136,0.67
26200,MONTELIMAR,17 r de banas 26200 MONTELIMAR,44.539778,4.739751,136,0.82
75015,PARIS,32-42 r de la federation 75015 PARIS,48.854193,2.292462,135,0.84
33000,Bordeaux,127 r de turenne 33000 Bordeaux,44.846729,-0.586963,135,0.7
34200,SETE,"bd cerf lurie, 34200 Sète",43.397665,3.657069,135,0.86
73000,Chambéry,Faubourg Montmélian 73000 Chambéry,45.566687,5.932152,135,0.75
91260,Juvisy-sur-Orge,1 qu gambetta 91260 Juvisy-sur-Orge,48.684085,2.384914,135,0.59
34090,Montpellier,200 av du major flandre 34090 Montpellier,43.628787,3.87387,135,0.59
37100,Tours,107 r du pas notre-dame 37100 Tours,47.412747,0.696876,135,0.56
78690,LES ESSARTS LE ROI,"all jules verne, 78690 Les Essarts-le-Roi",48.718178,1.903268,135,0.62
67205,Oberhausbergen,1 all saint sauveur le vicomte 67205 Oberhausbergen,48.603451,7.703239,135,0.79
72000,Le Mans,37 av frederic auguste bartholdi 72000 Le Mans,48.019831,0.154391,135,0.5
92600,Asnières-sur-Seine,4 av de la marne 92600 Asnières-sur-Seine,48.904653,2.279245,135,0.63
13090,Aix-en-Provence,908 av jean dalmas 13090 Aix-en-Provence,43.532745,5.427515,135,0.75
95520,Osny,7 r paul emile victor 95520 Osny,49.074775,2.07313,135,0.56
94150,non connu,RUE DU PONT DES HALLES 94150 RUNGIS,48.758891,2.346719,135,0.67
92000,Nanterre,14 r francois hanriot 92000 Nanterre,48.902537,2.221853,135,0.78
5200,LES ORRES,BOIS MEAN 05200 LES ORRES,44.48512,6.553139,135,0.67
31400,TOULOUSE,61 Avenue Jules Julien 31400 Toulouse,43.575659,1.451141,135,0.75
34300,Agde,2qu de la trireme 34300 Agde,43.281571,3.513596,135,0.64
80000,Amiens,9 r des saintes claires 80000 Amiens,49.900645,2.299068,134,0.51
34300,Agde,3 r des vaisseaux 34300 Agde,43.283759,3.518308,134,0.7
87220,FEYTIAT,"all de lorraine, 87220 Feytiat",45.811227,1.328516,134,0.72
44600,Saint-Nazaire,16 r du 28 fevrier 1943 44600 Saint-Nazaire,47.275231,-2.207294,134,0.51
37100,TOURS,"3 r pinguet , 37100 Tours",47.413179,0.685623,134,0.87
13003,MARSEILLE 03,"1 r arnal, 13003 Marseille",43.31593,5.383531,134,0.74
62600,BERCK SUR MER,1 r du grand hotel 62600 BERCK SUR MER,50.412998,1.563416,134,0.77
14200,Hérouville-Saint-Clair,610 les belles portes 14200 Hérouville-Saint-Clair,49.199532,-0.330176,134,0.69
91860,EPINAY SOUS SENART,1-1 av victor hugo 91860 Épinay-sous-Sénart,48.697591,2.524334,134,0.63
45140,Saint-Jean-de-la-Ruelle,Chemin de Halage 45140 Saint-Jean-de-la-Ruelle,47.896098,1.866031,134,0.61
44400,REZE,54Bis Rue Emile Zola 44400 Rezé,47.191149,-1.560434,134,0.63
94200,IVRY SUR SEINE,"r jean-jacques rousseau, 94200 Ivry-sur-Seine",48.8192987638811,2.3923872113763,134,0.51
69006,LYON,29 bd anatole france 69006 LYON,45.7701,4.857228,134,0.6
77300,Fontainebleau,7 av du touring club 77300 Fontainebleau,48.416137,2.717502,134,0.54
75016,PARIS,50 Rue du Ranelagh 75016 Paris,48.854636,2.274096,134,0.72
93140,Bondy,25 che lateral 93140 Bondy,48.908259,2.477066,134,0.79
91700,STE GENEVIEVE DES BOIS,185 Route de Longpont 91700 Sainte-Geneviève-des-Bois,48.645893,2.301242,134,0.87
87000,LIMOGES,35 rue Ferdinand Buisson 87000 Limoges,45.824649,1.255345,134,0.82
17200,Royan,20 av daniel hedde 17200 Royan,45.630233,-1.032538,134,0.76
22700,Perros-Guirec,23 bd joseph le bihan 22700 Perros-Guirec,48.815622,-3.45762,134,0.7
83990,ST TROPEZ,3 chemin des amoureux 83990 ST TROPEZ,43.266655,6.634038,134,0.79
94800,Villejuif,36 bd maxime gorki 94800 Villejuif,48.79694,2.368026,134,0.66
35500,Vitré,2 r georges aumont 35500 Vitré,48.11429,-1.208136,134,0.67
74170,Saint-Gervais-les-Bains,50 clos des gerets 74170 Saint-Gervais-les-Bains,45.888526,6.703,134,0.67
83100,TOULON,282 Boulevard Leon Bourgeois 83100 Toulon,43.120575,5.948666,134,0.76
21000,Dijon,57 r d'auxonne 21000 Dijon,47.314866,5.047068,133,0.54
91350,Grigny,2-4 r victor 91350 Grigny,48.647827,2.39184,133,0.83
31200,TOULOUSE,18 Rue du Général Giraud 31200 Toulouse,43.641098,1.460891,133,0.8
59000,Lille,81 bd de la moselle 59000 Lille,50.62151,3.033277,133,0.74
51100,Reims,20T bd de la paix 51100 Reims,49.25452,4.040222,133,0.66
83140,Six-Fours-les-Plages,591 che repentance 83140 Six-Fours-les-Plages,43.092496,5.8146,133,0.54
77176,SAVIGNY LE TEMPLE,"all des cevennes, 77176 Savigny-le-Temple",48.606271,2.56377,133,0.7
75012,Paris,16 r dagorno 75012 Paris,48.842409,2.399391,133,0.86
57100,thionville,1-9 pl de la republique 57100 thionville,49.355772,6.165327,133,0.72
33200,BORDEAUX,283 Avenue de Lattre de tassigny 33200 BORDEAUX,44.8575,-0.620203,133,0.81
75016,PARIS,41 r de passy 75016 PARIS,48.857796,2.280793,133,0.66
40000,Mont-de-Marsan,44 r de la croix blanche 40000 Mont-de-Marsan,43.889321,-0.497729,133,0.67
75015,Paris,147 r de lourmel 75015 Paris,48.840259,2.283964,133,0.57
69150,Décines-Charpieu,49 av edouard herriot 69150 Décines-Charpieu,45.774722,4.964239,133,0.66
